id,data_inversa,dia_semana,horario,uf,br,km,municipio,latitude,longitude,feridos_leves,feridos_graves,mortos,classificacao_acidente,causa_principal,causa_acidente,tipo_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
754610,2026-02-25,quarta-feira,14:10:00,PE,232.0,396,serra talhada,-8.01782,-38.19941,4.0,0.0,0.0,Com Vítimas Feridas,Sim,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Reta,Não,Decrescente
754611,2026-02-25,quarta-feira,15:00:00,PA,10.0,345,santa maria do para,-1.421655,-47.55094,0.0,4.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Chuva,Simples,Reta,Não,Crescente
754613,2026-02-15,domingo,14:39:00,MS,163.0,284,douradina,-22.109404,-54.58518,0.0,0.0,0.0,Sem Vítimas,Não,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Pleno dia,Nublado,Dupla,Curva,Não,Decrescente
754614,2026-02-25,quarta-feira,16:40:00,RN,101.0,108,parnamirim,-5.925048,-35.26461,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Colisão com objeto,Pleno dia,Céu Claro,Múltipla,Viaduto,Sim,Decrescente
754615,2026-02-25,quarta-feira,15:00:00,MT,70.0,14,barra do garcas,-15.878565,-52.37044,2.0,0.0,0.0,Com Vítimas Feridas,Não,Manobra de mudança de faixa,Colisão transversal,Pleno dia,Céu Claro,Simples,Reta,Não,Crescente
754616,2026-02-17,terça-feira,18:20:00,SC,282.0,40,aguas mornas,-27.715265,-48.876575,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Anoitecer,Nublado,Simples,Curva,Não,Decrescente
754617,2026-02-07,sábado,19:20:00,AL,101.0,70,messias,-9.365023,-35.836094,1.0,1.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Curva,Não,Crescente
754618,2026-02-25,quarta-feira,15:20:00,RJ,116.0,191,rio de janeiro,-22.804838,-43.345272,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor Dormindo,Colisão com objeto,Pleno dia,Céu Claro,Múltipla,Reta,Sim,Crescente
754619,2026-02-25,quarta-feira,16:00:00,SC,470.0,149,agronomica,-27.272081,-49.733585,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Transitar na contramão,Colisão frontal,Pleno dia,Nublado,Simples,Reta,Não,Decrescente
754621,2026-02-25,quarta-feira,16:00:00,SC,101.0,"204,5",sao jose,-27.57903,-48.614136,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Reta,Sim,Crescente
754622,2026-02-25,quarta-feira,16:15:00,RJ,116.0,136,mage,-22.64915,-43.177086,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Queda de ocupante de veículo,Pleno dia,Nublado,Dupla,Reta,Não,Decrescente
754623,2026-02-25,quarta-feira,16:50:00,MG,365.0,601,uberlandia,-18.888395,-48.119225,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Tombamento,Pleno dia,Chuva,Simples,Declive,Não,Crescente
754624,2026-02-25,quarta-feira,16:30:00,PI,316.0,2,teresina,-5.123326,-42.794994,6.0,0.0,0.0,Com Vítimas Feridas,Não,Acessar a via sem observar a presença dos outros veículos,Queda de ocupante de veículo,Pleno dia,Céu Claro,Múltipla,Interseção de Vias,Sim,Decrescente
754625,2026-02-25,quarta-feira,16:50:00,SC,282.0,"531,6",cordilheira alta,-26.994072,-52.61129,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Pleno dia,Céu Claro,Simples,Interseção de Vias;Reta,Sim,Decrescente
754626,2026-02-25,quarta-feira,11:20:00,RJ,40.0,123,duque de caxias,-22.804945,-43.289993,8.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Pleno dia,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,Crescente
754627,2026-02-25,quarta-feira,17:47:00,DF,40.0,0,brasilia,-15.98653,-47.98754,4.0,0.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Reta,Sim,Crescente
754628,2026-02-25,quarta-feira,15:40:00,RJ,393.0,297,barra mansa,-22.536005,-44.1157,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Retorno proibido,Colisão lateral mesmo sentido,Pleno dia,Céu Claro,Simples,Reta,Sim,Decrescente
754629,2026-02-25,quarta-feira,17:20:00,PB,101.0,103,alhandra,-7.291654,-34.93815,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Atropelamento de Pedestre,Anoitecer,Céu Claro,Dupla,Reta,Não,Decrescente
754630,2026-02-25,quarta-feira,17:09:00,RJ,101.0,324,niteroi,-22.873764,-43.128933,4.0,0.0,0.0,Com Vítimas Feridas,Não,Reação tardia ou ineficiente do condutor,Colisão traseira,Anoitecer,Céu Claro,Dupla,Reta,Sim,Decrescente
754631,2026-02-25,quarta-feira,16:50:00,RJ,101.0,322,niteroi,-22.878927,-43.1106,0.0,0.0,0.0,Sem Vítimas,Sim,Acesso irregular,Colisão lateral mesmo sentido,Anoitecer,Céu Claro,Dupla,Reta,Sim,Crescente
754632,2026-02-25,quarta-feira,15:20:00,GO,60.0,"394,8",rio verde,-17.82421,-51.010418,24.0,0.0,0.0,Com Vítimas Feridas,Não,Avarias e/ou desgaste excessivo no pneu,Capotamento,Pleno dia,Chuva,Dupla,Declive;Curva,Não,Decrescente
754633,2026-02-25,quarta-feira,16:30:00,PI,343.0,14,parnaiba,-2.928921,-41.753647,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Rotatória,Sim,Decrescente
754634,2026-02-25,quarta-feira,17:25:00,SP,101.0,46,ubatuba,-23.420776,-45.070774,12.0,0.0,0.0,Com Vítimas Feridas,Não,Desrespeitar a preferência no cruzamento,Queda de ocupante de veículo,Pleno dia,Chuva,Simples,Reta,Sim,Decrescente
754635,2026-02-25,quarta-feira,17:30:00,PR,369.0,"158,7",cambe,-23.28422,-51.241856,6.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Colisão com objeto,Pleno dia,Nublado,Dupla,Reta;Aclive,Sim,Crescente
754636,2026-02-25,quarta-feira,18:15:00,GO,153.0,496,goiania,-16.663284,-49.222916,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Pleno dia,Céu Claro,Múltipla,Declive,Sim,Crescente
754637,2026-02-25,quarta-feira,17:10:00,BA,324.0,532,conceicao do jacuipe,-12.350391,-38.835854,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Carga excessiva e/ou mal acondicionada,Tombamento,Pleno dia,Nublado,Dupla,Reta,Não,Decrescente
754638,2026-02-25,quarta-feira,17:10:00,DF,20.0,4,brasilia,-15.667017,-47.810623,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Queda de ocupante de veículo,Pleno dia,Nublado,Dupla,Declive,Sim,Decrescente
754639,2026-02-25,quarta-feira,17:40:00,PI,316.0,1,teresina,-5.1284337,-42.80659,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Anoitecer,Nublado,Múltipla,Declive;Reta,Sim,Decrescente
754640,2026-02-25,quarta-feira,18:20:00,TO,10.0,433,palmas,-10.297007,-48.29759,2.0,2.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Múltipla,Reta,Não,Decrescente
754641,2026-02-25,quarta-feira,17:20:00,SC,480.0,"131,3",chapeco,-27.058086,-52.636265,0.0,3.0,0.0,Com Vítimas Feridas,Não,Condutor usando celular,Colisão traseira,Pleno dia,Céu Claro,Dupla,Curva,Sim,Crescente
754643,2026-02-25,quarta-feira,13:40:00,RJ,116.0,200,queimados,-22.7315,-43.585453,4.0,0.0,0.0,Com Vítimas Feridas,Não,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Reta,Não,Decrescente
754644,2026-02-25,quarta-feira,10:30:00,BA,101.0,455,itacare,-14.402487,-39.322754,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Derramamento de carga,Pleno dia,Sol,Simples,Curva;Declive,Não,Decrescente
754645,2026-02-25,quarta-feira,17:00:00,MG,356.0,"266,6",muriae,-21.12955,-42.360104,8.0,0.0,0.0,Com Vítimas Feridas,Não,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Pleno dia,Céu Claro,Simples,Curva,Não,Crescente
754646,2026-02-25,quarta-feira,17:15:00,GO,40.0,20,luziania,-16.219673,-47.915333,2.0,0.0,0.0,Com Vítimas Feridas,Não,Acesso irregular,Colisão lateral mesmo sentido,Anoitecer,Nublado,Dupla,Reta,Não,Decrescente
754647,2026-02-25,quarta-feira,17:00:00,RS,285.0,79,bom jesus,-28.645102,-50.59365,4.0,0.0,0.0,Com Vítimas Feridas,Não,Restrição de visibilidade em curvas horizontais,Colisão lateral sentido oposto,Pleno dia,Céu Claro,Simples,Rotatória;Curva;Interseção de Vias,Não,Decrescente
754648,2026-02-25,quarta-feira,15:00:00,SP,116.0,65,guaratingueta,-22.823452,-45.19317,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Curva acentuada,Colisão com objeto,Pleno dia,Céu Claro,Múltipla,Curva,Sim,Decrescente
754649,2026-02-25,quarta-feira,15:10:00,MG,50.0,175,uberaba,-19.779142,-47.963005,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Transitar no Acostamento,Colisão traseira,Pleno dia,Sol,Dupla,Reta,Sim,Decrescente
754650,2026-02-25,quarta-feira,17:10:00,MS,267.0,"29,1",bataguassu,-21.7208,-52.418,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Tombamento,Pleno dia,Céu Claro,Dupla,Reta,Sim,Crescente
754651,2026-02-25,quarta-feira,17:32:00,SC,101.0,"104,9",penha,-26.800634,-48.678825,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Entrada inopinada do pedestre,Atropelamento de Pedestre,Pleno dia,Chuva,Dupla,Curva,Sim,Decrescente
754653,2026-02-25,quarta-feira,19:34:00,MG,50.0,"57,5",araguari,-18.728134,-48.20593,4.0,0.0,0.0,Com Vítimas Feridas,Não,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Reta,Não,Crescente
754654,2026-02-25,quarta-feira,18:27:00,PE,232.0,86,gravata,-8.21348,-35.624126,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Céu Claro,Dupla,Reta,Não,Crescente
754655,2026-02-25,quarta-feira,18:10:00,PE,232.0,135,caruaru,-8.306582,-36.01731,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Engavetamento,Plena Noite,Céu Claro,Dupla,Reta,Sim,Decrescente
754656,2026-01-19,segunda-feira,11:00:00,BA,101.0,"31,8",esplanada,-11.742274,-37.93842,4.0,0.0,0.0,Com Vítimas Feridas,Não,Declive acentuado,Saída de leito carroçável,Pleno dia,Nublado,Dupla,Declive;Curva,Não,Crescente
754657,2026-02-25,quarta-feira,19:16:00,RS,290.0,721,uruguaiana,-29.771322,-57.05666,6.0,0.0,0.0,Com Vítimas Feridas,Não,Pista Escorregadia,Queda de ocupante de veículo,Anoitecer,Céu Claro,Dupla,Rotatória,Sim,Crescente
754658,2026-02-25,quarta-feira,19:30:00,SP,116.0,225,guarulhos,-23.488943,-46.545616,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Chuva,Múltipla,Reta,Sim,Decrescente
754659,2026-02-25,quarta-feira,05:00:00,PI,135.0,166,bertolinia,-7.943137,-43.823494,10.0,0.0,0.0,Com Vítimas Feridas,Não,Velocidade Incompatível,Tombamento,Amanhecer,Nublado,Simples,Aclive;Curva,Não,Decrescente
754660,2026-02-25,quarta-feira,16:50:00,SC,101.0,90,barra velha,-26.670233,-48.69001,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Engavetamento,Pleno dia,Chuva,Múltipla,Reta,Sim,Crescente
754661,2026-02-25,quarta-feira,20:00:00,SC,101.0,"195,1",biguacu,-27.505835,-48.64939,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Tombamento,Plena Noite,Chuva,Simples,Reta,Sim,Crescente
754662,2026-02-25,quarta-feira,19:40:00,BA,101.0,177,sao goncalo dos campos,-12.403461,-38.895634,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Animais na Pista,Atropelamento de Animal,Plena Noite,Nublado,Simples,Reta,Não,Decrescente
754664,2026-02-25,quarta-feira,19:29:00,SP,153.0,283,ocaucu,-22.520918,-49.889305,0.0,0.0,0.0,Sem Vítimas,Sim,Chuva,Colisão lateral sentido oposto,Plena Noite,Chuva,Simples,Reta,Não,Crescente
754665,2026-01-31,sábado,18:17:00,AL,104.0,93,rio largo,-9.530559,-35.797276,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Plena Noite,Céu Claro,Múltipla,Reta,Sim,Crescente
754666,2026-02-25,quarta-feira,20:20:00,SP,116.0,405,miracatu,-24.322084,-47.541046,0.0,0.0,1.0,Com Vítimas Fatais,Sim,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Plena Noite,Chuva,Dupla,Reta,Sim,Crescente
754667,2026-02-25,quarta-feira,15:00:00,PI,316.0,274,santa cruz dos milagres,-6.0,-41.725243,4.0,0.0,0.0,Com Vítimas Feridas,Não,Carga excessiva e/ou mal acondicionada,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Aclive,Não,Decrescente
754668,2026-02-25,quarta-feira,17:15:00,RJ,116.0,22,sapucaia,-22.017073,-42.769806,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Anoitecer,Céu Claro,Simples,Reta,Não,Crescente
754669,2026-02-25,quarta-feira,18:10:00,RO,364.0,14,vilhena,-12.739965,-60.137783,12.0,0.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Reta,Sim,Decrescente
754670,2026-02-25,quarta-feira,17:20:00,BA,116.0,752,pocoes,-14.542962,-40.395214,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Anoitecer,Chuva,Simples,Reta,Não,Crescente
754671,2026-02-25,quarta-feira,07:50:00,RJ,40.0,113,duque de caxias,-22.712284,-43.289833,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão traseira,Plena Noite,Chuva,Múltipla,Reta;Viaduto,Sim,Decrescente
754672,2026-02-25,quarta-feira,17:20:00,PB,405.0,"8,5",uirauna,-6.517805,-38.416977,0.0,6.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Curva,Sim,Decrescente
754673,2026-02-25,quarta-feira,21:00:00,SC,282.0,"45,4",aguas mornas,-27.722961,-48.92982,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Mal súbito do condutor,Capotamento,Plena Noite,Garoa/Chuvisco,Simples,Curva,Não,Decrescente
754674,2026-01-27,terça-feira,06:10:00,RJ,101.0,"491,8",angra dos reis,-22.928041,-44.362793,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Pleno dia,Céu Claro,Dupla,Curva,Não,Crescente
754675,2026-02-25,quarta-feira,20:05:00,MG,381.0,"789,7",sao goncalo do sapucai,-21.877615,-45.542446,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão traseira,Plena Noite,Nublado,Dupla,Reta,Não,Crescente
754676,2026-02-25,quarta-feira,21:15:00,SP,116.0,282,embu das artes,-23.66053,-46.85175,0.0,0.0,1.0,Com Vítimas Fatais,Sim,Ausência de reação do condutor,Colisão traseira,Plena Noite,Chuva,Dupla,Reta,Não,Decrescente
754677,2026-01-10,sábado,08:10:00,RJ,101.0,472,angra dos reis,-22.990002,-44.239197,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Conversão proibida,Colisão transversal,Pleno dia,Céu Claro,Dupla,Reta,Não,Decrescente
754678,2026-02-25,quarta-feira,19:25:00,SC,101.0,"312,3",laguna,-28.438507,-48.83251,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Colisão com objeto,Plena Noite,Chuva,Dupla,Ponte;Reta,Não,Crescente
754679,2026-02-25,quarta-feira,20:10:00,PR,277.0,675,medianeira,-25.295527,-54.11631,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Dupla,Reta;Em Obras,Sim,Crescente
754680,2026-02-25,quarta-feira,19:00:00,SC,470.0,"218,5",sao cristovao do sul,-27.30181,-50.301594,0.0,0.0,0.0,Sem Vítimas,Sim,Problema com o freio,Incêndio,Plena Noite,Nublado,Simples,Reta,Não,Decrescente
754681,2026-02-25,quarta-feira,20:30:00,MG,50.0,109,uberaba,-19.70315,-47.985523,0.0,0.0,0.0,Sem Vítimas,Sim,Condutor Dormindo,Tombamento,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
754682,2026-02-25,quarta-feira,20:53:00,MT,163.0,694,sorriso,-13.029529,-55.89822,0.0,0.0,0.0,Sem Vítimas,Não,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Plena Noite,Nublado,Simples,Reta;Retorno Regulamentado,Não,Decrescente
754683,2026-02-25,quarta-feira,22:30:00,RS,101.0,"50,8",terra de areia,-29.614477,-50.091293,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Engavetamento,Plena Noite,Céu Claro,Dupla,Reta,Não,Crescente
754684,2026-02-25,quarta-feira,22:00:00,RJ,116.0,"323,9",itatiaia,-22.490538,-44.561253,0.0,0.0,0.0,Sem Vítimas,Não,Chuva,Colisão com objeto,Plena Noite,Chuva,Dupla,Declive;Curva,Sim,Crescente
754685,2026-02-25,quarta-feira,19:50:00,BA,242.0,214,itaberaba,-12.52089,-40.16408,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Ignorado,Simples,Reta,Não,Decrescente
754686,2026-02-25,quarta-feira,23:00:00,MG,381.0,0,betim,-19.965597,-44.158894,0.0,0.0,6.0,Com Vítimas Fatais,Não,Iluminação deficiente,Atropelamento de Pedestre,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
754687,2026-02-25,quarta-feira,16:30:00,AL,104.0,49,branquinha,-9.249192,-35.99636,0.0,0.0,1.0,Com Vítimas Fatais,Sim,Manobra de mudança de faixa,Colisão frontal,Pleno dia,Céu Claro,Simples,Reta,Não,Decrescente
754688,2026-02-25,quarta-feira,22:20:00,MG,116.0,"532,2",caratinga,-19.828728,-42.139263,0.0,3.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Capotamento,Plena Noite,Céu Claro,Simples,Curva,Não,Decrescente
754689,2026-02-25,quarta-feira,22:30:00,SP,381.0,60,mairipora,-23.286098,-46.5903,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Pista Escorregadia,Queda de ocupante de veículo,Plena Noite,Chuva,Dupla,Declive;Curva,Sim,Crescente
754690,2026-02-25,quarta-feira,22:05:00,PB,104.0,"134,5",queimadas,-7.3149,-35.8947,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
754692,2026-02-25,quarta-feira,21:10:00,RS,101.0,"53,5",terra de areia,-29.63603,-50.102406,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Nublado,Dupla,Curva,Não,Crescente
754693,2026-02-25,quarta-feira,23:15:00,PE,232.0,"30,7",moreno,-8.10568,-35.15977,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
754694,2026-02-25,quarta-feira,23:32:00,PE,232.0,"7,8",recife,-8.07635,-34.97136,0.0,0.0,0.0,Sem Vítimas,Não,Ausência de reação do condutor,Tombamento,Plena Noite,Céu Claro,Dupla,Reta,Sim,Decrescente
754695,2026-02-25,quarta-feira,18:45:00,RO,364.0,345,ji-parana,-10.868491,-61.96244,4.0,0.0,0.0,Com Vítimas Feridas,Não,Iluminação deficiente,Colisão traseira,Plena Noite,Céu Claro,Dupla,Reta,Sim,Decrescente
754696,2026-02-26,quinta-feira,00:10:00,SC,101.0,210,sao jose,-27.619278,-48.647095,1.0,1.0,0.0,Com Vítimas Feridas,Sim,Pista Escorregadia,Queda de ocupante de veículo,Plena Noite,Garoa/Chuvisco,Múltipla,Viaduto,Sim,Crescente
754697,2026-02-26,quinta-feira,00:30:00,BA,324.0,514,feira de santana,-12.2329,-38.9486,9.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Queda de ocupante de veículo,Plena Noite,Garoa/Chuvisco,Simples,Reta;Interseção de Vias,Sim,Crescente
754698,2026-02-26,quinta-feira,03:00:00,PR,116.0,8,campina grande do sul,-25.080929,-48.623554,2.0,0.0,0.0,Com Vítimas Feridas,Não,Velocidade Incompatível,Saída de leito carroçável,Plena Noite,Chuva,Dupla,Curva,Não,Crescente
754699,2026-02-25,quarta-feira,07:17:00,GO,60.0,385,rio verde,-17.8102,-50.927147,10.0,0.0,0.0,Com Vítimas Feridas,Não,Problema com o freio,Derramamento de carga,Pleno dia,Céu Claro,Dupla,Aclive;Reta,Não,Crescente
754700,2026-02-26,quinta-feira,02:20:00,GO,364.0,"86,3",cachoeira alta,-18.530544,-51.05959,4.0,0.0,0.0,Com Vítimas Feridas,Não,Pista Escorregadia,Colisão com objeto,Plena Noite,Chuva,Simples,Declive;Reta,Não,Decrescente
754701,2026-02-26,quinta-feira,04:22:00,MG,381.0,490,betim,-19.956036,-44.14392,0.0,0.0,0.0,Sem Vítimas,Sim,Ausência de reação do condutor,Capotamento,Plena Noite,Céu Claro,Múltipla,Reta;Aclive,Não,Crescente
754702,2026-02-26,quinta-feira,03:35:00,PR,376.0,"658,9",tijucas do sul,-25.846333,-49.003963,0.0,0.0,0.0,Sem Vítimas,Não,Ausência de reação do condutor,Colisão traseira,Plena Noite,Nublado,Simples,Curva,Não,Decrescente
754703,2026-02-26,quinta-feira,03:30:00,MG,40.0,"590,4",ouro preto,-20.412237,-43.895866,0.0,0.0,18.0,Com Vítimas Fatais,Não,Condutor Dormindo,Colisão com objeto,Plena Noite,Nevoeiro/Neblina,Simples,Reta;Aclive,Não,Crescente
754704,2026-02-26,quinta-feira,03:00:00,GO,153.0,631,bela vista de goias,-17.0,-49.0,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Dupla,Reta,Não,Crescente
754705,2026-02-26,quinta-feira,05:25:00,RS,392.0,"118,1",cangucu,-31.405907,-52.682114,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Demais falhas mecânicas ou elétricas,Tombamento,Amanhecer,Céu Claro,Simples,Aclive;Curva,Sim,Crescente
754706,2026-02-26,quinta-feira,04:00:00,PR,277.0,"523,7",guaraniacu,-25.103477,-52.87931,6.0,0.0,0.0,Com Vítimas Feridas,Não,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Declive;Reta,Sim,Decrescente
754707,2026-02-26,quinta-feira,05:45:00,PE,101.0,"72,1",recife,-8.08603,-34.94608,0.0,9.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Queda de ocupante de veículo,Amanhecer,Nublado,Dupla,Curva,Sim,Crescente
